timestamp [ms],face transform 0,face transform 1,face transform 2,face transform 3,face transform 4,face transform 5,face transform 6,face transform 7,face transform 8,face transform 9,face transform 10,face transform 11,face transform 12,face transform 13,face transform 14,face transform 15,left eye transform 0,left eye transform 1,left eye transform 2,left eye transform 3,left eye transform 4,left eye transform 5,left eye transform 6,left eye transform 7,left eye transform 8,left eye transform 9,left eye transform 10,left eye transform 11,left eye transform 12,left eye transform 13,left eye transform 14,left eye transform 15,left eye position x,left eye position y,left eye position z,right eye transform 0,right eye transform 1,right eye transform 2,right eye transform 3,right eye transform 4,right eye transform 5,right eye transform 6,right eye transform 7,right eye transform 8,right eye transform 9,right eye transform 10,right eye transform 11,right eye transform 12,right eye transform 13,right eye transform 14,right eye transform 15,right eye position x,right eye position y,right eye position z
1668497295656,0.9627758,0.0029802704,-0.27028465,0.0,0.014030542,0.99804026,0.06098267,0.0,0.2699367,-0.06250504,0.9608472,0.0,0.022099214,0.28714517,-0.5543924,1.0,0.9891741,-0.0115904,0.14628801,0.0,0.0,0.996876,0.078982495,0.0,-0.14674644,-0.078127444,0.9860839,0.0,0.034737613,0.030962812,0.031722855,1.0,0.036246587,0.29681945,-0.5467324,0.9972237,-0.005936001,0.07422711,0.0,0.0,0.9968176,0.079716295,0.0,-0.07446408,-0.079494976,0.9940501,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013928057,0.2967783,-0.5404484
1668497295672,0.9629174,0.0031073436,-0.26977855,0.0,0.013939384,0.99802506,0.06124913,0.0,0.26943615,-0.06273835,0.96097255,0.0,0.022082178,0.28721642,-0.55449605,1.0,0.9889554,-0.011799071,0.14774328,0.0,0.0,0.99682623,0.079608515,0.0,-0.14821368,-0.07872927,0.98581666,0.0,0.034737613,0.030962812,0.031722855,1.0,0.036224958,0.29688954,-0.5468261,0.99711156,-0.006103088,0.075705074,0.0,0.0,0.9967662,0.080355935,0.0,-0.07595068,-0.080123834,0.9938871,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013903133,0.29684547,-0.54055387
1668497295689,0.96287036,0.0036782438,-0.26993966,0.0,0.0132524865,0.99805784,0.06087113,0.0,0.26963922,-0.062188346,0.9609513,0.0,0.02202464,0.2871396,-0.55441993,1.0,0.9887771,-0.011973627,0.14891759,0.0,0.0,0.99678314,0.08014574,0.0,-0.14939818,-0.079246275,0.98559636,0.0,0.034737613,0.030962812,0.031722855,1.0,0.036161933,0.29682547,-0.546756,0.9970184,-0.0062429057,0.0769109,0.0,0.0,0.99672186,0.080904536,0.0,-0.07716385,-0.08066331,0.99375004,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013841183,0.29676816,-0.54048
1668497295705,0.9630292,0.004014856,-0.26936755,0.0,0.012670141,0.99810755,0.060174283,0.0,0.26909938,-0.06136247,0.9611558,0.0,0.021984993,0.28706336,-0.5543718,1.0,0.9886192,-0.01225015,0.14993985,0.0,0.0,0.9966791,0.08142911,0.0,-0.15043944,-0.08050238,0.9853361,0.0,0.034737613,0.030962812,0.031722855,1.0,0.036112405,0.29676238,-0.54670626,0.996938,-0.006428081,0.07793115,0.0,0.0,0.99661547,0.08220493,0.0,-0.07819581,-0.08195322,0.99356383,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013787946,0.2966973,-0.54044354
1668497295723,0.96323526,0.0042535453,-0.26862517,0.0,0.012268182,0.99813515,0.059796248,0.0,0.26837865,-0.060893428,0.96138686,0.0,0.02195702,0.28696567,-0.55427104,1.0,0.9885301,-0.012420227,0.1505124,0.0,0.0,0.99661255,0.0822401,0.0,-0.15102398,-0.08129681,0.9851815,0.0,0.034737613,0.030962812,0.031722855,1.0,0.03607505,0.2966727,-0.5465984,0.99689287,-0.0065399464,0.07849759,0.0,0.0,0.99654734,0.08302633,0.0,-0.07876955,-0.08276835,0.99345094,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.0137457885,0.29660207,-0.54035294
1668497295739,0.96329087,0.004374611,-0.2684239,0.0,0.0119377645,0.9981801,0.059108645,0.0,0.2681939,-0.06014334,0.96148574,0.0,0.021924943,0.2869192,-0.5542818,1.0,0.98867935,-0.012263808,0.14954185,0.0,0.0,0.9966541,0.08173481,0.0,-0.15004389,-0.08080952,0.9853713,0.0,0.034737613,0.030962812,0.031722855,1.0,0.036038253,0.29663604,-0.5466128,0.99696976,-0.006418504,0.07752468,0.0,0.0,0.9965902,0.08251073,0.0,-0.077789925,-0.082260706,0.99357027,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.01370769,0.2965626,-0.5403721
1668497295756,0.96345454,0.0041100187,-0.26784065,0.0,0.012050243,0.99820495,0.058663514,0.0,0.26760098,-0.059747178,0.9616756,0.0,0.02192193,0.28694648,-0.5543639,1.0,0.9886481,-0.012362773,0.1497399,0.0,0.0,0.9966091,0.08228168,0.0,-0.15024939,-0.08134763,0.9852957,0.0,0.034737613,0.030962812,0.031722855,1.0,0.03603203,0.29666469,-0.5466908,0.99695414,-0.0064781285,0.077720545,0.0,0.0,0.99654424,0.08306351,0.0,-0.07799006,-0.08281051,0.99350893,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013697663,0.2965974,-0.54046357
1668497295772,0.9633718,0.004470036,-0.26813173,0.0,0.0116897775,0.9982107,0.058641486,0.0,0.26791412,-0.05962797,0.96159583,0.0,0.021880683,0.2869653,-0.5543526,1.0,0.9857759,-0.014222249,0.16746224,0.0,0.0,0.996413,0.084623456,0.0,-0.1680651,-0.08341976,0.9822399,0.0,0.034737613,0.030962812,0.031722855,1.0,0.03598941,0.296689,-0.5466839,0.9953558,-0.008233981,0.09591159,0.0,0.0,0.99633515,0.08553507,0.0,-0.096264385,-0.08513783,0.991708,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013656962,0.2966134,-0.5404499
1668497295790,0.96305776,0.004943236,-0.2692491,0.0,0.011169546,0.9982377,0.0582785,0.0,0.26906285,-0.05913303,0.9613054,0.0,0.02181326,0.28706345,-0.55449265,1.0,0.97595537,-0.016434304,0.21735007,0.0,0.0,0.9971536,0.07539692,0.0,-0.2179705,-0.07358403,0.9731774,0.0,0.034737613,0.030962812,0.031722855,1.0,0.03592513,0.29679814,-0.5468437,0.9889696,-0.011329683,0.1476847,0.0,0.0,0.9970703,0.076490596,0.0,-0.14811863,-0.07564688,0.98607224,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013599965,0.29671156,-0.54058385
1668497295806,0.96236074,0.005094401,-0.27172756,0.0,0.011027491,0.99826896,0.05777112,0.0,0.27155146,-0.058593094,0.96063864,0.0,0.021667913,0.2870367,-0.5543367,1.0,0.9621498,-0.018838955,0.27186924,0.0,0.0,0.99760777,0.06912841,0.0,-0.27252117,-0.066511884,0.9598481,0.0,0.034737613,0.030962812,0.031722855,1.0,0.03579656,0.29677916,-0.5467288,0.9786405,-0.014472752,0.20506911,0.0,0.0,0.99751884,0.07039989,0.0,-0.20557919,-0.06889618,0.9762123,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013487591,0.29668906,-0.5404115
1668497295823,0.96133703,0.005974276,-0.27531,0.0,0.010059266,0.9983355,0.05678923,0.0,0.27519107,-0.057363044,0.9596767,0.0,0.021493318,0.28687328,-0.5539818,1.0,0.9544935,-0.020947384,0.29749504,0.0,0.0,0.9975302,0.07023864,0.0,-0.2982316,-0.06704233,0.95213616,0.0,0.034737613,0.030962812,0.031722855,1.0,0.035638604,0.29663965,-0.54643565,0.9725004,-0.016687062,0.23230265,0.0,0.0,0.9974299,0.071648665,0.0,-0.23290123,-0.06967835,0.970001,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013353403,0.29652917,-0.5400353
1668497295839,0.96054345,0.005688259,-0.2780716,0.0,0.010189376,0.9984001,0.055620477,0.0,0.27794304,-0.056259263,0.9589486,0.0,0.021405302,0.28672606,-0.55369985,1.0,0.9550194,-0.01894822,0.2959374,0.0,0.0,0.9979565,0.06389696,0.0,-0.29654336,-0.06102284,0.95306784,0.0,0.034737613,0.030962812,0.031722855,1.0,0.035571843,0.29650146,-0.54620546,0.9728752,-0.015077632,0.23083885,0.0,0.0,0.99787366,0.06517781,0.0,-0.23133074,-0.06340988,0.97080654,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.0133050885,0.29639763,-0.5397411
1668497295856,0.95982873,0.0051901205,-0.28053883,0.0,0.010528958,0.99845845,0.054495405,0.0,0.28038922,-0.055260163,0.9582945,0.0,0.021363406,0.28658718,-0.5534001,1.0,0.9546354,-0.017482767,0.29726362,0.0,0.0,0.99827504,0.058710888,0.0,-0.29777727,-0.05604749,0.9529887,0.0,0.034737613,0.030962812,0.031722855,1.0,0.03555104,0.29636797,-0.5459528,0.97253543,-0.013941722,0.23233694,0.0,0.0,0.99820447,0.059898738,0.0,-0.23275486,-0.058253646,0.9707892,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013300909,0.2962757,-0.5394313
1668497295872,0.9595524,0.0047039557,-0.2814905,0.0,0.011014004,0.9984675,0.05422996,0.0,0.2813143,-0.05513691,0.95803034,0.0,0.021388365,0.28663108,-0.55333155,1.0,0.9554031,-0.016325517,0.29485327,0.0,0.0,0.99847066,0.0552836,0.0,-0.2953049,-0.05281812,0.95394194,0.0,0.034737613,0.030962812,0.031722855,1.0,0.03558759,0.29640764,-0.5459008,0.9731548,-0.012980177,0.22978531,0.0,0.0,0.9984083,0.05639837,0.0,-0.23015164,-0.054884344,0.97160584,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013343892,0.29632667,-0.53935724
1668497295890,0.95954984,0.003672837,-0.2815154,0.0,0.011988653,0.998475,0.0538902,0.0,0.28128397,-0.055085346,0.9580423,0.0,0.02142305,0.28660432,-0.5532447,1.0,0.9555727,-0.01640766,0.2942985,0.0,0.0,0.9984495,0.055665314,0.0,-0.29475552,-0.053192254,0.95409113,0.0,0.034737613,0.030962812,0.031722855,1.0,0.035631984,0.29636955,-0.5458176,0.97329164,-0.013036264,0.22920164,0.0,0.0,0.99838644,0.056785062,0.0,-0.22957207,-0.055268425,0.9717212,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013388372,0.29631248,-0.5392735
1668497295906,0.9596446,0.003555326,-0.28119376,0.0,0.01204899,0.9984819,0.053744875,0.0,0.28095803,-0.05496399,0.9581449,0.0,0.021471586,0.28664228,-0.55325073,1.0,0.9559189,-0.015276129,0.2932332,0.0,0.0,0.9986458,0.05202495,0.0,-0.29363084,-0.049731635,0.9546244,0.0,0.034737613,0.030962812,0.031722855,1.0,0.035678793,0.29640752,-0.54582036,0.97353655,-0.012128526,0.22820936,0.0,0.0,0.9985907,0.05307159,0.0,-0.22853144,-0.05166713,0.9721646,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013432981,0.29635316,-0.5392837
1668497295923,0.9596828,0.0037557883,-0.28106022,0.0,0.011881423,0.99847496,0.053911854,0.0,0.28083408,-0.0550776,0.95817477,0.0,0.02149861,0.28675258,-0.5534425,1.0,0.95506805,-0.014892148,0.29601216,0.0,0.0,0.99873686,0.050245695,0.0,-0.29638654,-0.047988057,0.95386165,0.0,0.034737613,0.030962812,0.031722855,1.0,0.03570322,0.29651886,-0.5460085,0.97284555,-0.011866469,0.23115075,0.0,0.0,0.9986849,0.05126898,0.0,-0.23145513,-0.049876798,0.97156614,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013456514,0.29645985,-0.53947496
1668497295939,0.9596,0.0037694143,-0.28134307,0.0,0.011799384,0.99849164,0.053622715,0.0,0.28112087,-0.054776214,0.95810795,0.0,0.02148443,0.2867675,-0.5534691,1.0,0.9553714,-0.015710479,0.29498935,0.0,0.0,0.9985848,0.053182412,0.0,-0.2954074,-0.050808955,0.95401937,0.0,0.034737613,0.030962812,0.031722855,1.0,0.035690267,0.2965373,-0.5460421,0.9731003,-0.012499817,0.23004243,0.0,0.0,0.998527,0.054256964,0.0,-0.23038179,-0.05279747,0.97166693,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013445486,0.296478,-0.539502
1668497295956,0.95958203,0.0039659273,-0.28140137,0.0,0.011593762,0.99849486,0.05360704,0.0,0.2811904,-0.05470306,0.9580918,0.0,0.021488676,0.2868018,-0.5534593,1.0,0.95536965,-0.015643682,0.29499856,0.0,0.0,0.9985969,0.052955285,0.0,-0.29541305,-0.05059187,0.9540292,0.0,0.034737613,0.030962812,0.031722855,1.0,0.035692915,0.29657465,-0.54603326,0.97309595,-0.012447472,0.2300637,0.0,0.0,0.99853957,0.05402544,0.0,-0.23040019,-0.052571937,0.9716748,0.0,-0.03482136,0.031049842,0.031770583,1.0,0.013448547,0.29651082,-0.53949183
1668497295973,0.9593841,0.003930468,-0.2820753,0.0,0.011668709,0.99849427,0.053600173,0.0,0.28186122,-0.054714605,0.9578939,0.0,0.021413118,0.28675202,-0.5532966,1.0,0.9546168,-0.015756473,0.29741985,0.0,0.0,0.99859965,0.052903023,0.0,-0.29783693,-0.050502114,0.95328,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035621352,0.29651174,-0.54584366,0.9724601,-0.012577447,0.23272982,0.0,0.0,0.99854285,0.053964376,0.0,-0.23306943,-0.0524782,0.97104305,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013410439,0.2964438,-0.5392948
1668497295990,0.95927805,0.004130169,-0.28243333,0.0,0.011323549,0.99852693,0.053061984,0.0,0.28223646,-0.05409949,0.9578184,0.0,0.021361303,0.2865914,-0.5529701,1.0,0.9538955,-0.015157589,0.29975593,0.0,0.0,0.998724,0.05050191,0.0,-0.30013892,-0.048173543,0.9526783,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035568733,0.2963603,-0.54552764,0.97184336,-0.012140661,0.23531498,0.0,0.0,0.9986717,0.051524702,0.0,-0.23562796,-0.05007394,0.97055244,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013360273,0.29628775,-0.5389705
1668497296006,0.95928186,0.004226828,-0.28241894,0.0,0.010952869,0.9985794,0.052148584,0.0,0.28223813,-0.053118385,0.9578727,0.0,0.02134257,0.28647748,-0.5527288,1.0,0.9537088,-0.0142604755,0.30039328,0.0,0.0,0.9988751,0.047419284,0.0,-0.30073157,-0.04522419,0.952636,0.0,0.034701657,0.030930903,0.03182969,1.0,0.03554624,0.29625845,-0.545295,0.97166604,-0.011436174,0.23608118,0.0,0.0,0.99882877,0.04838496,0.0,-0.23635802,-0.047014024,0.970528,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013337683,0.29618365,-0.5387382
1668497296023,0.959336,0.00430055,-0.2822339,0.0,0.0106227575,0.99862564,0.0513244,0.0,0.28206664,-0.05223535,0.9579718,0.0,0.021336947,0.286405,-0.5526502,1.0,0.95328134,-0.013874704,0.30176517,0.0,0.0,0.99894464,0.045929957,0.0,-0.30208397,-0.04378417,0.9522753,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035536017,0.29619667,-0.54522175,0.9713022,-0.011148221,0.23758732,0.0,0.0,0.99890095,0.046871055,0.0,-0.23784873,-0.04552596,0.9702347,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.0133262,0.2961202,-0.5386692
1668497296040,0.9592333,0.0042515867,-0.2825836,0.0,0.010485996,0.99866295,0.050620038,0.0,0.28242102,-0.05151962,0.9579061,0.0,0.021319466,0.2863258,-0.5525305,1.0,0.95299053,-0.013233599,0.30271098,0.0,0.0,0.9990458,0.043675233,0.0,-0.3030001,-0.041622084,0.9520812,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035519697,0.29612488,-0.54511404,0.9710424,-0.010649368,0.23866971,0.0,0.0,0.99900603,0.044575337,0.0,-0.23890717,-0.043284543,0.9700772,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013312262,0.29604957,-0.5385535
1668497296056,0.9593152,0.0044951346,-0.2823016,0.0,0.010275507,0.998655,0.050819926,0.0,0.2821503,-0.051653072,0.95797867,0.0,0.02131908,0.2864218,-0.5525903,1.0,0.95302117,-0.0129581755,0.30262634,0.0,0.0,0.99908453,0.04277986,0.0,-0.30290365,-0.04077011,0.95214874,0.0,0.034701657,0.030930903,0.03182969,1.0,0.03551522,0.2962222,-0.54516774,0.9710664,-0.010427102,0.23858173,0.0,0.0,0.9990463,0.04366285,0.0,-0.23880948,-0.042399526,0.97014034,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013305875,0.29614124,-0.5386137
1668497296073,0.9594087,0.0042527956,-0.28198785,0.0,0.0105320625,0.9986484,0.050894346,0.0,0.28182322,-0.05179848,0.95806706,0.0,0.021315282,0.28643882,-0.5525634,1.0,0.9531965,-0.013035562,0.30207038,0.0,0.0,0.99907017,0.043113932,0.0,-0.3023515,-0.04109605,0.9523102,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035511676,0.29623482,-0.5451355,0.97121274,-0.010481835,0.23798311,0.0,0.0,0.9990314,0.04400179,0.0,-0.23821384,-0.0427351,0.97027206,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013300168,0.29615945,-0.5385887
1668497296090,0.9593645,0.0043245186,-0.28213692,0.0,0.010482187,0.9986462,0.05095005,0.0,0.28197533,-0.051837165,0.9580203,0.0,0.021298392,0.28652307,-0.5526354,1.0,0.9530686,-0.013219046,0.30246565,0.0,0.0,0.9990463,0.04366261,0.0,-0.30275437,-0.041613463,0.9521597,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035495374,0.29631945,-0.5452091,0.97110575,-0.010634645,0.2384125,0.0,0.0,0.9990066,0.044561762,0.0,-0.23864956,-0.043274183,0.9701411,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013284891,0.29624242,-0.53865886
1668497296106,0.95952713,0.0041723484,-0.28158554,0.0,0.010611539,0.9986446,0.050956935,0.0,0.2814165,-0.05188265,0.95818216,0.0,0.021282967,0.2865759,-0.55266994,1.0,0.9530046,-0.013221238,0.30266714,0.0,0.0,0.9990473,0.04364082,0.0,-0.30295578,-0.0415899,0.95209664,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035477236,0.29637003,-0.5452355,0.97105443,-0.010638769,0.2386212,0.0,0.0,0.9990076,0.044540092,0.0,-0.23885825,-0.043250855,0.97009075,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013262981,0.29629654,-0.538698
1668497296124,0.95969146,0.0035767308,-0.28103292,0.0,0.011121885,0.9986527,0.050689716,0.0,0.2808355,-0.051772136,0.9583586,0.0,0.021282842,0.28658327,-0.5526954,1.0,0.9529348,-0.013174959,0.3028889,0.0,0.0,0.9990553,0.043456573,0.0,-0.3031753,-0.04141128,0.9520346,0.0,0.034701657,0.030930903,0.03182969,1.0,0.03547811,0.29637176,-0.5452554,0.9709966,-0.010604525,0.23885784,0.0,0.0,0.9990159,0.044353116,0.0,-0.23909312,-0.043066725,0.9700411,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013260052,0.29631206,-0.5387308
1668497296140,0.95969236,0.0038679005,-0.28102618,0.0,0.0108365,0.9986525,0.050751172,0.0,0.28084385,-0.051750824,0.9583571,0.0,0.021266425,0.28660065,-0.5527195,1.0,0.9529623,-0.012764163,0.30281997,0.0,0.0,0.99911284,0.042113602,0.0,-0.30308884,-0.040132675,0.95211685,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035458848,0.29639274,-0.54527885,0.9710118,-0.010274583,0.23881051,0.0,0.0,0.9990758,0.042984232,0.0,-0.23903143,-0.041738197,0.97011435,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013240763,0.29632628,-0.53875434
1668497296157,0.9596961,0.0038754405,-0.28101283,0.0,0.010860355,0.9986467,0.050861783,0.0,0.28082964,-0.051863942,0.9583553,0.0,0.021244122,0.2865371,-0.5526119,1.0,0.95298386,-0.012819416,0.3027498,0.0,0.0,0.99910474,0.042305358,0.0,-0.3030211,-0.040316325,0.9521307,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035436682,0.296328,-0.54516995,0.97103417,-0.010317353,0.23871782,0.0,0.0,0.9990673,0.043179557,0.0,-0.23894069,-0.041928824,0.9701285,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013218513,0.2962614,-0.53864574
1668497296173,0.9596206,0.003925028,-0.2812708,0.0,0.010883052,0.99863607,0.05106563,0.0,0.2810876,-0.052064683,0.95826894,0.0,0.021241635,0.28658798,-0.55259013,1.0,0.9529459,-0.012688565,0.30287477,0.0,0.0,0.99912363,0.041857053,0.0,-0.30314043,-0.039887507,0.95211077,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035436295,0.2963772,-0.54515004,0.9710047,-0.01021341,0.23884197,0.0,0.0,0.999087,0.042723164,0.0,-0.23906024,-0.041484393,0.97011817,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013219875,0.29630944,-0.5386198
1668497296190,0.95935726,0.0040785954,-0.28216478,0.0,0.010697607,0.99865127,0.050806846,0.0,0.28199136,-0.051760472,0.95801973,0.0,0.021223003,0.28663915,-0.55261654,1.0,0.9529223,-0.0127034085,0.30294842,0.0,0.0,0.99912196,0.041895762,0.0,-0.30321464,-0.039923407,0.9520856,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035422295,0.29643357,-0.54519206,0.97098935,-0.010225623,0.23890404,0.0,0.0,0.99908525,0.042763066,0.0,-0.23912278,-0.04152248,0.9701011,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013211983,0.29636222,-0.5386412
1668497296206,0.9594116,0.0044253813,-0.28197458,0.0,0.010337619,0.9986529,0.050846547,0.0,0.28181976,-0.051697806,0.95807356,0.0,0.021254841,0.28677332,-0.5527526,1.0,0.95279336,-0.013043688,0.30333912,0.0,0.0,0.9990768,0.042960647,0.0,-0.30361944,-0.040932618,0.9519137,0.0,0.034701657,0.030930903,0.03182969,1.0,0.03544923,0.29657242,-0.545325,0.9708967,-0.010501968,0.23926815,0.0,0.0,0.99903816,0.043849826,0.0,-0.23949851,-0.042573653,0.9699629,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013237648,0.29649305,-0.5387785
1668497296223,0.9593433,0.0047129076,-0.2822027,0.0,0.010172926,0.9986337,0.05126026,0.0,0.28205863,-0.052046973,0.9579845,0.0,0.021275057,0.28700414,-0.55298513,1.0,0.9527674,-0.01308676,0.30341887,0.0,0.0,0.9990712,0.043090943,0.0,-0.30370095,-0.041055646,0.9518824,0.0,0.034701657,0.030930903,0.03182969,1.0,0.03546949,0.29680267,-0.5455568,0.9708741,-0.010537835,0.23935841,0.0,0.0,0.9990323,0.043982737,0.0,-0.23959026,-0.0427017,0.9699346,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013259491,0.29671663,-0.53900504
1668497296240,0.95939773,0.0051088217,-0.28201145,0.0,0.009826946,0.9986235,0.051521614,0.0,0.28188652,-0.05220117,0.95802677,0.0,0.021293435,0.28712463,-0.5531258,1.0,0.9527073,-0.013138855,0.30360523,0.0,0.0,0.9990649,0.04323565,0.0,-0.3038894,-0.04119092,0.95181644,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035483103,0.296926,-0.54569215,0.97083217,-0.010580879,0.2395264,0.0,0.0,0.99902576,0.044131126,0.0,-0.23976,-0.042843916,0.96988636,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013271835,0.2968308,-0.53914475
1668497296258,0.9595247,0.005179428,-0.28157735,0.0,0.009868329,0.99859846,0.05199673,0.0,0.28145203,-0.052670784,0.95812875,0.0,0.021308165,0.2872022,-0.5531429,1.0,0.95277876,-0.013020777,0.30338603,0.0,0.0,0.9990803,0.04287871,0.0,-0.3036653,-0.040853925,0.9519025,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035495117,0.29699913,-0.5456982,0.9708918,-0.010482963,0.23928902,0.0,0.0,0.9990418,0.043766815,0.0,-0.23951852,-0.04249284,0.96996146,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013280904,0.2969023,-0.5391609
1668497296273,0.9592192,0.0052697873,-0.28261387,0.0,0.009830832,0.9985993,0.05198721,0.0,0.28249198,-0.052645482,0.95782393,0.0,0.021253396,0.28706476,-0.5528197,1.0,0.9525859,-0.012922432,0.30399525,0.0,0.0,0.9990977,0.04247031,0.0,-0.3042698,-0.04045662,0.9517264,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035447463,0.29686302,-0.54539037,0.9707313,-0.010411826,0.2399423,0.0,0.0,0.99905986,0.043352246,0.0,-0.2401681,-0.042083383,0.9698187,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013240338,0.29676408,-0.5388291
1668497296290,0.95906955,0.005474025,-0.28311777,0.0,0.0096789915,0.9985952,0.05209545,0.0,0.2830052,-0.052703492,0.95766926,0.0,0.021252928,0.28706196,-0.55275315,1.0,0.95227146,-0.012900652,0.3049797,0.0,0.0,0.9991065,0.04226224,0.0,-0.30525243,-0.040245127,0.9514206,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035449143,0.29686192,-0.54533017,0.9704748,-0.010406232,0.24097808,0.0,0.0,0.9990689,0.04314311,0.0,-0.24120265,-0.041869298,0.9695712,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013245489,0.29675826,-0.53875715
1668497296307,0.95907134,0.0055145114,-0.28311086,0.0,0.009491624,0.9986225,0.051605463,0.0,0.28300548,-0.052180436,0.9576978,0.0,0.021264976,0.2869683,-0.5526435,1.0,0.9519594,-0.012361871,0.30597475,0.0,0.0,0.99918485,0.040368672,0.0,-0.30622438,-0.038429335,0.9511834,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035459284,0.29677454,-0.54522514,0.9702091,-0.009985249,0.24206315,0.0,0.0,0.9991503,0.041215543,0.0,-0.24226901,-0.039987694,0.96938473,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013255583,0.29666996,-0.53865236
1668497296324,0.9589119,0.0059835697,-0.2836409,0.0,0.008847915,0.99866045,0.050979644,0.0,0.28356597,-0.051394515,0.9575744,0.0,0.021260971,0.28675574,-0.552354,1.0,0.9517426,-0.01223982,0.30665323,0.0,0.0,0.9992044,0.03988245,0.0,-0.3068974,-0.03795783,0.9509854,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035452746,0.29657614,-0.54494953,0.9700265,-0.009895346,0.24279767,0.0,0.0,0.99917054,0.04072172,0.0,-0.24299923,-0.039501145,0.9692219,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.01325273,0.29646072,-0.53836447
1668497296340,0.95890677,0.0059775794,-0.28365806,0.0,0.008741363,0.99868095,0.050595675,0.0,0.28358635,-0.050996095,0.9575898,0.0,0.021283643,0.28677717,-0.5524503,1.0,0.9512024,-0.011412137,0.30835655,0.0,0.0,0.99931586,0.03698423,0.0,-0.30856764,-0.03517949,0.9505516,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035474475,0.29660195,-0.54504985,0.96956164,-0.009248148,0.24467272,0.0,0.0,0.9992864,0.03777106,0.0,-0.24484743,-0.036621373,0.96886975,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.0132745765,0.29648668,-0.5384644
1668497296357,0.9590144,0.005522179,-0.28330392,0.0,0.009015944,0.9987092,0.04998672,0.0,0.28321427,-0.050492235,0.9577266,0.0,0.021323513,0.28667036,-0.5523493,1.0,0.9513186,-0.010908742,0.3080161,0.0,0.0,0.99937344,0.035393953,0.0,-0.3082092,-0.03367093,0.9507226,0.0,0.034701657,0.030930903,0.03182969,1.0,0.035514474,0.2964955,-0.5449496,0.969647,-0.0088387355,0.24434935,0.0,0.0,0.99934644,0.036148895,0.0,-0.24450915,-0.035051666,0.9690133,0.0,-0.03476737,0.031002905,0.031879038,1.0,0.013312082,0.29639077,-0.5383724
